feature,recall
"['NEWORDER', 'UMCSENT', 'EXKOUS', 'IR3TCD01KRM156N']",0.625
"['NEWORDER', 'UMCSENT', 'EXCHUS', 'T10Y2YM']",0
"['NEWORDER', 'UMCSENT', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'UMCSENT', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'UMCSENT', 'EXCHUS', 'XTIMVA01KRM667S']",0.125
"['NEWORDER', 'UMCSENT', 'EXCHUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'UMCSENT', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'UMCSENT', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'UMCSENT', 'EXCHUS', 'IR3TCD01KRM156N']",0.375
"['NEWORDER', 'UMCSENT', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'UMCSENT', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'UMCSENT', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'UMCSENT', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['NEWORDER', 'UMCSENT', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'UMCSENT', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'UMCSENT', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.25
"['NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.5
"['NEWORDER', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.25
"['NEWORDER', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0.125
"['NEWORDER', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0.125
"['NEWORDER', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'UMCSENT', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'UMCSENT', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'UMCSENT', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'UMCSENT', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.75
"['NEWORDER', 'UMCSENT', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'UMCSENT', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'UMCSENT', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'UMCSENT', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0.125
"['NEWORDER', 'UMCSENT', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'UMCSENT', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.5
"['NEWORDER', 'AMBNS', 'EXJPUS', 'EXKOUS']",0
"['NEWORDER', 'AMBNS', 'EXJPUS', 'EXCHUS']",0
"['NEWORDER', 'AMBNS', 'EXJPUS', 'T10Y2YM']",0.125
"['NEWORDER', 'AMBNS', 'EXJPUS', 'XTEXVA01CNM667S']",0.125
"['NEWORDER', 'AMBNS', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0.125
"['NEWORDER', 'AMBNS', 'EXJPUS', 'XTIMVA01KRM667S']",0.25
"['NEWORDER', 'AMBNS', 'EXJPUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'AMBNS', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'EXJPUS', 'IR3TCD01KRM156N']",0.625
"['NEWORDER', 'AMBNS', 'EXKOUS', 'EXCHUS']",0
"['NEWORDER', 'AMBNS', 'EXKOUS', 'T10Y2YM']",0
"['NEWORDER', 'AMBNS', 'EXKOUS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'AMBNS', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0.125
"['NEWORDER', 'AMBNS', 'EXKOUS', 'XTIMVA01KRM667S']",0.125
"['NEWORDER', 'AMBNS', 'EXKOUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'AMBNS', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'EXKOUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'EXKOUS', 'IR3TCD01KRM156N']",0.5
"['NEWORDER', 'AMBNS', 'EXCHUS', 'T10Y2YM']",0
"['NEWORDER', 'AMBNS', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'AMBNS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0.125
"['NEWORDER', 'AMBNS', 'EXCHUS', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'AMBNS', 'EXCHUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'AMBNS', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'EXCHUS', 'IR3TCD01KRM156N']",0.375
"['NEWORDER', 'AMBNS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'AMBNS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0.125
"['NEWORDER', 'AMBNS', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'AMBNS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['NEWORDER', 'AMBNS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'T10Y2YM', 'IR3TCD01KRM156N']",0.375
"['NEWORDER', 'AMBNS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.25
"['NEWORDER', 'AMBNS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'AMBNS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'AMBNS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.5
"['NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.25
"['NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'AMBNS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'AMBNS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.375
"['NEWORDER', 'AMBNS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'AMBNS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'AMBNS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'AMBNS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.625
"['NEWORDER', 'AMBNS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'EXCHUS']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'T10Y2YM']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', 'EXKOUS', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'EXJPUS', 'EXCHUS', 'T10Y2YM']",0
"['NEWORDER', 'EXJPUS', 'EXCHUS', 'XTEXVA01CNM667S']",0.125
"['NEWORDER', 'EXJPUS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXJPUS', 'EXCHUS', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXJPUS', 'EXCHUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXJPUS', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXJPUS', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', 'EXCHUS', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXJPUS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'EXJPUS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXJPUS', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXJPUS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXJPUS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXJPUS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.125
"['NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'EXJPUS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXJPUS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXJPUS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'EXJPUS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXJPUS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXJPUS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXJPUS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.375
"['NEWORDER', 'EXJPUS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXKOUS', 'EXCHUS', 'T10Y2YM']",0
"['NEWORDER', 'EXKOUS', 'EXCHUS', 'XTEXVA01CNM667S']",0.25
"['NEWORDER', 'EXKOUS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXKOUS', 'EXCHUS', 'XTIMVA01KRM667S']",0.125
"['NEWORDER', 'EXKOUS', 'EXCHUS', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXKOUS', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXKOUS', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXKOUS', 'EXCHUS', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'EXKOUS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'EXKOUS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXKOUS', 'T10Y2YM', 'XTIMVA01KRM667S']",0.125
"['NEWORDER', 'EXKOUS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXKOUS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXKOUS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXKOUS', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'EXKOUS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXKOUS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXKOUS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXKOUS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.5
"['NEWORDER', 'EXKOUS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXKOUS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXKOUS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXKOUS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0.125
"['NEWORDER', 'EXKOUS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'EXKOUS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.5
"['NEWORDER', 'EXCHUS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['NEWORDER', 'EXCHUS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXCHUS', 'T10Y2YM', 'XTIMVA01KRM667S']",0.125
"['NEWORDER', 'EXCHUS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXCHUS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXCHUS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXCHUS', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.25
"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.125
"['NEWORDER', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXCHUS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'EXCHUS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXCHUS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXCHUS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'EXCHUS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'EXCHUS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXCHUS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXCHUS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'EXCHUS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'EXCHUS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'T10Y2YM', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['NEWORDER', 'T10Y2YM', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.375
"['NEWORDER', 'T10Y2YM', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'T10Y2YM', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'T10Y2YM', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'T10Y2YM', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'T10Y2YM', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0
"['NEWORDER', 'T10Y2YM', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['NEWORDER', 'T10Y2YM', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'T10Y2YM', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'T10Y2YM', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'T10Y2YM', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'T10Y2YM', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'T10Y2YM', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'T10Y2YM', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'T10Y2YM', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'T10Y2YM', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'T10Y2YM', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'T10Y2YM', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'T10Y2YM', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'T10Y2YM', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.125
"['NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'XTEXVA01CNM667S', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'XTIMVA01KRM667S', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['NEWORDER', 'XTIMVA01KRM667S', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'XTIMVA01KRM667S', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0.125
"['NEWORDER', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.25
"['NEWORDER', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.625
"['NEWORDER', 'KORPROINDMISMEI', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['NEWORDER', 'KORPROINDMISMEI', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0
"['NEWORDER', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.125
"['UMCSENT', 'AMBNS', 'EXJPUS', 'EXKOUS']",0.125
"['UMCSENT', 'AMBNS', 'EXJPUS', 'EXCHUS']",0.5
"['UMCSENT', 'AMBNS', 'EXJPUS', 'T10Y2YM']",0.625
"['UMCSENT', 'AMBNS', 'EXJPUS', 'XTEXVA01CNM667S']",0.125
"['UMCSENT', 'AMBNS', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0.125
"['UMCSENT', 'AMBNS', 'EXJPUS', 'XTIMVA01KRM667S']",0.625
"['UMCSENT', 'AMBNS', 'EXJPUS', 'KORPROINDMISMEI']",0
"['UMCSENT', 'AMBNS', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['UMCSENT', 'AMBNS', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['UMCSENT', 'AMBNS', 'EXJPUS', 'IR3TCD01KRM156N']",0.625
"['UMCSENT', 'AMBNS', 'EXKOUS', 'EXCHUS']",0.625
"['UMCSENT', 'AMBNS', 'EXKOUS', 'T10Y2YM']",0
"['UMCSENT', 'AMBNS', 'EXKOUS', 'XTEXVA01CNM667S']",0.5
"['UMCSENT', 'AMBNS', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0.25
"['UMCSENT', 'AMBNS', 'EXKOUS', 'XTIMVA01KRM667S']",0.5
"['UMCSENT', 'AMBNS', 'EXKOUS', 'KORPROINDMISMEI']",0
"['UMCSENT', 'AMBNS', 'EXKOUS', 'KORCPIALLMINMEI']",0.875
"['UMCSENT', 'AMBNS', 'EXKOUS', 'LRUNTTTTKRM156S']",0.375
"['UMCSENT', 'AMBNS', 'EXKOUS', 'IR3TCD01KRM156N']",1
"['UMCSENT', 'AMBNS', 'EXCHUS', 'T10Y2YM']",0
"['UMCSENT', 'AMBNS', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['UMCSENT', 'AMBNS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0.25
